PMID,Disease
36765634,Breast cancer
36765634,malignancy
36765634,tumor
36765634,tumor
36765634,cancer
36765634,cancer
36765631,Lymphedema in Breast Cancer
36765631,Breast cancer-related lymphedema
36765631,breast cancer
36765631,inflammatory disorder
36765604,Breast Cancer
36765604,toxicity
36765604,cancer
36765604,inflammation
36765604,cancer
36765604,carcinogenesis
36765604,cancer
36765604,breast cancer
36765604,tumors
36765604,breast carcinogenesis
36765604,breast cancer
36765602,Chronic Lymphocytic Leukemia
36765602,cancer
36765602,tumors
36765602,T cell lymphomas
36765602,head and neck cancers
36765602,lymphocytic leukemia
36765602,breast cancer
36765602,cancer
36765598,Cancer
36765598,Dementia
36765598,cancer
36765598,dementia increases
36765598,cancer
36765598,cancer
36765598,dementia
36765598,cancer
36765598,dementia
36765598,cancer
36765598,cognitive impairment
36765598,lung cancer
36765598,breast cancer
36765598,head and neck cancer
36765598,gastric cancer
36765598,prostate cancer
36765598,colorectal cancer
36765598,brain tumor
36765598,cancer
36765598,dementia
36765592,Breast Cancer Lymph Node Metastasis
36765592,breast cancer
36765592,cancer
36765592,tumor
36765571,breast cancer
36765571,radiation dermatitis
36765571,toxicities
36765571,toxicity
36765561,Breast Cancer
36765561,Breast cancer
36765561,mortality
36765561,breast cancer
36765561,cancer
36765561,breast cancer
36765559,Breast Cancer
36765559,death
36765559,breast cancer
36765559,TNBC
36765559,tumor
36765559,TNBC
36765559,death
36765559,tumor
36765559,TNBC
36765550,Breast Cancer
36765538,Sarcoma
36765538,sarcomas
36765538,tumors
36765538,breast and gastrointestinal cancers
36765538,sarcoma
36765538,renal disease
36765538,tumor
36765538,tumor
36765538,tumor
36765538,tumor
36765538,tumor
36765538,breast cancer
36765538,sarcomas
36765538,bone sarcomas
36765538,sarcoma
36765538,sarcoma
36765538,sarcoma
36765535,Breast Cancer
36765535,tumor
36765535,tumor initiation
36765535,cancers
36765535,breast cancer
36765535,breast cancer
36765535,tumor
36765535,tumor
36765535,tumor
36765535,tumor
36765535,cancer
36765535,tumor
36765535,tumor
36765535,breast cancer
36765535,tumor
36765535,breast cancer
36765535,tumor
36765535,breast cancer
36765535,tumor
36765535,cancer
36765535,tumor
36765535,cancer
36765535,cancer
36765535,cancer
36765529,Breast Cancer
36765529,tumor
36765529,osteotropic
36765529,tumor
36765529,bone metastases
36765529,breast cancer
36765529,tumor
36765527,Disseminated Tumor
36765527,Breast Cancer
36765527,breast cancer
36765527,tumor
36765527,tumor
36765523,breast cancer
36765523,Cancer
36765523,breast cancer
36765522,Breast Cancer
36765522,Breast cancer
36765522,malignant tumor
36765522,cancer
36765522,deaths
36765522,tumor
36765432,cancer
36765432,cancers
36765432,cancer
36765432,hereditary cancers
36765432,cancer
36765432,"endometrial, ovarian, colorectal"
36765432,pancreatic cancer
36765432,Cancer
36765432,FHHT
36765430,HR+ breast cancer
36765430,tumor
36765430,arrest
36765430,tumor
36765430,tumors
36765430,carcinogenesis
36765430,breast cancer
36765430,tumors
36765430,tumor
36765430,adenocarcinoma
36765430,breast carcinoma
36765430,carcinoma TS
36765430,beta-galactosidase
36765430,carcinogenesis
36765430,breast cancer
36765430,HR+ breast cancer
36765409,breast cancer
36765409,skin malignancy
36765409,breast cancer
36765409,cancer
36765409,Breast cancer
36765409,cancer
36765409,deaths
36765409,cancer
36765409,breast cancer
36765409,tumors
36765409,metastases
36765409,malignancies
36765409,malignancy
36765409,angiomiRs
36765409,tumor
36765409,breast cancer
36765408,breast cancer
36765408,cancer
36765408,breast cancer
36765408,cancer
36765408,breast cancer
36765408,breast cancer
36765408,ovary
36765408,melanoma
36765408,leukaemia
36765408,bladder
36765408,Breast cancer
36765408,breast cancer
36765408,breast cancer
36765408,breast cancer
36765408,breast cancer
36765397,tumour
36765397,HR+HER2-breast cancer
36765397,breast cancer
36765397,tumour
36765397,cancer
36765397,tumour
36765397,tumour
36765355,breast cancer
36765355,breast cancer
36765355,tumor
36765293,breast cancer
36765275,endocrine resistant breast cancer
36765275,endocrine resistant breast cancer
36765265,toxicity
36765265,swelling
36765265,breast cancer
36765265,tumor
36765265,cytotoxicity
36765265,breast cancer
36765262,breast cancer
36765262,cancer
36765262,cancers
36765262,cancer
36765262,breast cancer
36765262,cancer
36765262,breast cancer
36765262,cancer
36765262,breast cancer
36765262,breast cancer
36765174,breast cancer
36765174,tumour
36765174,tumour
36765174,breast cancer
36765174,breast cancer
36765174,breast cancer
36765174,breast cancer
36765154,adverse cardiovascular and cerebrovascular events
36765154,cancer
36765154,adverse cardiovascular and cerebrovascular
36765154,mortality
36765154,cancer
36765154,cancer
36765154,mortality
36765154,acute myocardial infarction
36765154,ischemic stroke
36765154,death
36765154,stroke
36765154,cancer
36765154,colorectal cancers
36764934,Breast Cancer
36764880,breast cancer
36764880,cancer
36764880,IV disease
36764879,Ductal Carcinoma in Situ
36764879,ductal carcinoma
36764879,invasive breast cancers
36764879,breast cancer
36764877,Invasive Breast Cancer
36764877,invasive breast cancer
36764877,breast cancer
36764877,cancer
36764877,tumour
36764873,Breast Cancer
36764873,Breast cancer
36764873,mortality
36764873,cancers
36764873,BC tumors
36764873,tumor
36764772,cancer
36764772,cancer
36764772,cancer
36764734,dystrophic calcification
36764493,liver cancer
36764493,Hepatocellular carcinoma
36764493,cancer
36764493,death
36764493,deaths
36764493,liver cancer
36764493,liver CSCs
36764493,liver CSCs
36764493,liver CSCs
36764493,liver CSCs
36764493,liver CSCs
36764493,hepatoma
36764493,tumor
36764493,liver CSCs
36764447,Metastases
36764447,cancer
36764447,cancer
36764447,cancer
36764447,hypopituitarism
36764447,visual field deficits
36764447,visual field deficits
36764447,hypopituitarism
36764447,hypopituitarism
36764414,cancer
36764414,cancer
36764414,tumor
36764414,tumor
36764414,breast cancer
36764414,breast cancer
36764414,cancer
36764414,breast cancer
36764231,cancers
36764231,cancer
36764231,death
36764231,cell growth arrest
36764231,SAR
36764134,tumor
36764134,tumor
36764134,breast cancer
36764134,breast cancer
36764134,tumor
36764134,tumor
36764134,toxicity
36764134,tumor
36764134,tumor
36764127,breast cancer
36764127,breast cancer
36764127,cancer
36764127,breast cancer
36764127,cancer
36764122,breast cancer
36764122,Breast cancer
36764122,cancer
36764122,breast cancer
36764122,toxicities
36764122,low toxicity
36764122,breast cancer
36764122,breast cancer
36764093,cancer
36764093,tumors
36764093,tumor
36764093,tumor
36764093,cancer
36764019,lymphedema
36764019,upper extremity dysfunction
36764019,breast cancer
36764019,breast cancer-related lymphedema
36764019,upper extremity dysfunction
36764019,breast cancer
36764019,toxicity
36764019,breast cancer
36764019,breast cancer
36763623,breast cancer
36763623,Breast malignancy
36763623,carcinoma
36763623,breast cancer
36763623,breast cancer
36763585,cancer
36763585,Breast cancer
36763585,cancer deaths
36763585,breast cancer
36763585,cancer
36763585,tumor
36763585,breast cancer
36763585,cancers
36763585,breast cancer
36763585,breast cancer
36763585,cancer
36763585,cancer
36763552,vestibular schwannomas
36763552,vestibular schwannomas
36763359,Breast Cancer
36763359,breast cancer
36763359,breast cancer
36763359,breast cancer
36763359,breast cancer
36763359,dyspareunia
36763359,breast cancer
36763359,dyspareunia
36763315,breast cancer
36763315,breast lesions
36763315,AD
36763315,breast lesions
36763205,breast cancer
36763193,cancer
36763193,cancer
36763193,tumor
36763193,tumor
36763188,myelosuppression
36763188,breast cancer
36763188,myelosuppression
36763188,breast cancer
36763188,GS
36763188,myelosuppression
36763142,breast carcinoma
36763142,Breast carcinomas
36763142,cancers
36763142,breast carcinoma
36763142,tumor
36763142,breast cancer
36763051,Hypoxia
36763051,artery occlusion
36763051,hypoxic
36763051,retinal vein occlusion
36763051,retinal artery occlusion
36763051,diabetic retinopathy
36763051,stroke-type condition
36763051,blindness
36763051,retinal ischemia
36763051,hypoxic
36763051,retinal artery occlusion
36763051,rabbit eyes
36763051,ischemic
36763051,hypoxia
36763051,ischemic
36763035,Breast Cancer
36763035,breast cancers
36763035,breast cancers
36763035,breast cancers
36763035,breast cancers
36763035,breast cancer
36763035,fitness
36763035,breast cancers
36763035,breast cancers
36762843,Lobular Breast Cancer
36762832,Toxicity
36762832,Breast Cancer
36762832,Chemotoxicity
36762832,toxicity
36762832,breast cancer
36762832,toxicity
36762832,breast cancer
36762832,chemotoxicity
36762832,Cancer
36762832,Group-Breast Cancer
36762832,breast cancer
36762811,Breast Cancer
36762811,Meningioma
36762811,tumor
36762811,host tumor
36762811,neoplasm
36762811,breast cancer
36762811,meningioma
36762811,tumor
36762811,peritumoral brain edema
36762811,meningioma
36762811,metastasis of invasive ductal carcinoma
36762811,meningioma
36762811,breast cancer
36762811,meningioma
36762811,intra-meningioma metastasis
36762803,Brain Metastases
36762803,Brain metastases
36762803,lung cancer
36762803,breast cancer
36762803,melanoma
36762803,mortality
36762803,cancer
36762803,tumor
36762803,infertile central nervous
36762803,tumor
36762803,primary cancers
36762803,cancer
36762803,cancer
36762803,cancer
36762803,tumor
36762784,Tumor
36762784,breast cancer
36762784,breast cancer
36762784,breast cancer
36762784,tumors
36762784,breast cancer
36762784,breast cancer
36762784,breast cancer
36762784,tumors
36762784,breast cancer
36762783,Inflammatory Breast Cancer
36762783,Inflammatory breast cancer
36762783,breast cancer
36762783,metastases
36762783,metastases
36762783,aggressive breast cancer
36762782,Breast Cancer-Related Lymphedema
36762782,Breast cancer-related lymphedema
36762782,breast cancer
36762782,inflammation
36762782,lymphedema
36762782,lymphedema
36762782,HRQoL
36762782,lymphedema
36762782,HRQoL
36762781,Breast Cancer
36762781,breast cancer
36762781,breast cancer
36762781,metastases
36762781,tumor
36762781,PDX tumors
36762781,tumor
36762781,cancer
36762686,breast cancer
36762686,MCF-7 breast cancer
36762686,breast cancer
36762663,breast cancer
36762663,breast cancer
36762663,seroma
36762663,lymphedema
36762663,lymphedema
36762663,lymphedema
36762663,breast cancer
36762663,seroma
36762663,seroma
36762663,breast cancer
36762576,breast cancer
36762576,tumor
36762576,hypoxia
36762576,breast cancer
36762576,breast cancer
36762576,arrest
36762555,breast cancer
36762554,Breast Cancer
36762554,breast cancer
36762554,sarcoma
36762500,arrest
36762500,breast cancer
36762500,breast cancer
36762500,arrest
36762500,breast cancer
36762500,arrest
36762416,hepatotoxicity
36762416,hepatoxicity
36762416,breast cancer
36762416,hepatotoxicity
36762416,toxicity
36762416,neutropenia
36762395,breast cancer
36762395,breast cancer
36762395,breast cancer
36762368,Endometriosis Pathology and Pain
36762368,Endometriosis
36762368,pain
36762368,infertility
36762368,endometriosis
36762368,endometriosis lesions
36762368,endometriosis
36762368,pain
36762368,endometriosis
36762368,endometriosis
36762368,lower ovarian
36762368,premature ovarian insufficiency
36762368,endometriosis
36762368,pelvic pain
36762368,pain
36762368,pain
36762368,endometriosis
36762368,pain
36762368,whereby endometriosis
36762329,inflammatory breast cancer
36762329,inflammatory breast cancer
36762329,HRplus
36762329,HRplus
36762329,HERplus
36762329,HRplus
36762329,HERplus
36762329,HRplus
36762329,HRplus
36762329,HRplus
36762329,HERplus
36761973,breast cancer
36761973,breast cancer
36761973,mortality
36761973,2019 Global Burden of Disease
36761973,APC
36761973,APC
36761973,deaths
36761973,deaths
36761973,deaths
36761973,deaths
36761973,deaths
36761973,deaths
36761969,rural cancer
36761969,rural cancer
36761969,cancer
36761969,rural cancer
36761969,cancer
36761969,cancer
36761969,cancer
36761969,cancer
36761969,rural cancer
36761968,breast cancer
36761968,breast cancer
36761968,cancers
36761968,liver metastasis
36761968,brain metastasis
36761968,cancer
36761956,breast cancer
36761956,breast cancer
36761956,breast cancer
36761956,Cancer
36761956,breast cancer
36761956,breast cancer
36761956,cancer
36761956,breast cancer
36761956,breast cancer
36761956,breast cancer
36761942,breast cancer
36761942,tumor
36761942,breast cancer
36761942,tumor
36761942,tumor
36761762,cancers
36761762,cancer
36761762,lung cancer
36761762,ovarian cancer
36761762,breast cancer
36761762,cancers
36761762,cancers
36761757,solid tumors
36761757,hematological malignancies
36761757,tumors
36761757,tumor
36761757,hostile tumor
36761757,CARs
36761757,tumors
36761757,tumor
36761757,tumor toxicities
36761757,CARs
36761757,tumors
36761753,thyroid cancer
36761753,hallmark of tumors
36761753,cancer
36761753,tumor
36761753,tumor
36761753,tumor
36761753,thyroid cancer
36761753,tumor
36761696,Breast Cancer
36761696,tumor
36761696,tumor
36761696,tumor
36761696,tumor
36761482,malignant breast lesions
36761482,Breast cancer
36761482,malignancies
36761482,breast lesions
36761482,malignant breast lesions
36761482,breast lesions
36761482,Breast lesions
36761482,breast lesions
36761482,breast lesions
36761482,malignant breast lesions
36761429,endometrial clear cell carcinoma
36761429,malignancies
36761429,breast cancers
36761429,Endometrial cancer
36761429,malignancy
36761429,endometrial serous carcinoma
36761429,clear cell carcinoma
36761429,endometrial clear cell carcinoma
36761429,breast cancer
36761429,breast lesions
36761429,breast cancer
36761429,benign breast lesions
36761429,breast lesions
36761429,metastases
36761429,malignancies
36761429,endometrial clear cell carcinoma
36761428,tumor
36761428,breast cancer
36761428,cancer
36761428,solid tumors
36761428,breast cancer
36761428,tumor
36761428,breast cancer
36761415,breast cancer
36761415,breast cancer
36761415,breast cancer
36761415,Cancer
36761387,breast cancer
36761387,breast cancer
36761387,MBC
36761387,MBC
36761387,MBC
36761387,MBC
36761385,cancer
36761385,cancer
36761385,cancer
36761385,breast cancer
36761373,solid-papillary carcinoma
36761373,Papillary breast carcinomas
36761373,breast cancers
36761373,Solid-papillary carcinoma
36761373,papillary breast carcinomas
36761373,invasive solid-papillary carcinoma
36761373,multifocal ductal carcinoma
36761298,breast cancer
36761256,breast cancer
36761256,breast cancer
36761036,sarcoma
36761036,sarcoma
36760835,Breast Cancer
36760835,tumour
36760835,breast cancer
36760835,breast cancer
36760835,mortality
36760835,breast cancer
36760835,breast cancer
36760835,Disease-like breast cancer
36760835,breast cancer
36760835,breast cancer
36760835,breast cancer
36760569,mortality
36760569,cancer
36760569,mortality
36760569,cancer
36760569,cardiovascular (CV) death
36760569,traumatic psychological stress
36760569,cancer
36760569,cardiotoxicity
36760569,CV death
36760569,death
36760569,cancer death
36760569,deaths
36760569,death
36760569,cancer
36760569,mortality
36760569,mortality
36760569,cancer mortality
36760569,cancer
36760569,death
36760569,cancer
36760569,cancer
36760569,colorectal cancer
36760569,breast cancer
36760569,death
36760569,cancer
36760569,cancer
36760569,cancer
36760569,death
36760569,outweighs cancer death
36760569,cancer
36760569,CV deaths
36760569,cancer
36760387,tumor
36760387,neck squamous cell carcinoma
36760387,gastric cancer
36760387,breast cancer
36760387,pancreatic cancer
36760387,neck squamous cell carcinoma
36760387,cancer
36760387,tumor
36760387,tumor
36760387,tumor
36760385,breast cancer
36760385,tumor
36760385,breast cancer
36760385,tumor
36760385,cancer
36760385,cancer
36760385,tumors
36760385,breast cancer
36760385,breast cancer
36760385,breast cancer
36760385,tumor
36760385,breast tumors
36760385,breast cancer
36760370,breast cancer
36760370,breast cancer
36760370,tumor
36760370,breast cancer
36760370,breast cancer
36760370,breast cancer
36760370,tumor
36760370,tumor
36760370,breast cancer
36760370,breast cancer
36760370,tumor
36760370,breast cancer
36760343,cancer
36760343,glioma in Colombia
36760343,breast cancer
36760343,hypofractionation of prostate
36760343,breast cancer
36760296,tumor
36760296,tumor
36760296,cancer
36760296,tumor
36760296,MCF-7 breast cancer
36760296,ovarian cancer
36760296,cancer
36760255,breast cancer
36760254,breast cancer
36760254,breast cancer
36760254,chemoresistant tumors
36760254,tumor
36760254,Cancer
36760254,breast cancer
36760254,TNBC
36760254,breast cancer
36760254,breast cancer
36760254,breast cancer
36760158,breast cancer
36760158,breast cancer
36760158,hematological toxicity
36760158,fatigue
36760158,breast cancer
36760158,vitiligo
36760158,breast cancer
36760158,lung metastases
36760158,vitiligo
36760158,upper back
36760158,vitiligo
36760158,death
36760031,breast cancer
36760031,breast cancer
36760031,MBC
36760031,MBC
36760031,MBC
36760031,mortality
36760031,MBC
36760012,multidisciplinary breast cancer
36760012,multidisciplinary breast cancer
36760012,breast cancer
36760012,breast cancer
36760012,breast cancer
36760012,breast cancer
36760007,Breast Cancer
36759991,Breast Cancer
36759991,breast cancer
36759991,breast tumor
36759991,breast cancer
36759991,rupture
36759991,breast cancer
36759991,metastases
36759991,breast cancer
36759991,breast cancers
36759982,breast cancer
36759982,breast cancer
36759982,alpelisib
36759846,breast cancer
36759846,breast cancer
36759846,breast cancer
36759846,breast cancer
36759846,breast cancer
36759846,breast cancer
36759846,breast cancer
36759846,Cancer
36759846,benign breast diseases
36759846,breast cancer
36759846,breast cancer
36759846,breast cancer
36759846,benign breast diseases
36759846,breast cancer
36759846,breast benign disease
36759846,breast cancer
36759846,breast cancer
36759846,breast cancer
36759845,Breast Cancer
36759845,breast cancer
36759845,Breast Cancer
36759845,breast cancer
36759845,breast cancer
36759845,breast cancer
36759828,breast cancer
36759828,breast cancer
36759828,cancer
36759828,cancer
36759828,cancer
36759828,tumor
36759828,cancer
36759799,cancer
36759799,cancer
36759799,cancer
36759799,cancer
36759799,colon cancer
36759799,cancer
36759799,cancer
36759799,cancers
36759786,breast cancer
36759786,Breast tumors
36759786,cancer
36759786,tumor
36759786,cancer
36759786,carcinomas
36759786,malignancy in breast cancer
36759786,tumor
36759786,tumor
36759786,necrosis
36759786,metastases
36759786,breast cancer
36759786,lung metastases
36759786,breast cancer
36759786,breast cancer
36759733,colorectal tumors
36759733,colorectal cancer
36759733,CRC
36759733,CRC
36759733,tumor
36759733,tumor
36759733,CRC
36759723,breast cancer
36759723,Breast cancer
36759723,cancer
36759723,cancer
36759723,deaths
36759723,tumour initiation
36759723,tumour
36759673,breast cancer
36759673,breast cancer
36759673,cancer
36759673,toxicity
36759673,Common T-VEC toxicities
36759673,fevers
36759673,headache
36759673,fatigue
36759673,pain
36759673,toxicities
36759673,thromboembolic
36759576,breast cancer
36759573,neuroblastoma and breast cancer
36759550,breast cancer
36759501,breast cancer
36759501,breast cancer
36759501,breast cancer
36759501,breast cancer
36759314,breast cancer
36759253,breast cancer
36759253,WA Cancer
36759253,invasive cancer
36759216,breast cancer
36759216,died
36759216,breast cancer
36759216,breast cancers
36759216,breast cancer
36759216,tumours
36759216,breast cancer
36759122,Dyspnea
36759122,atrial fibrillation
36759122,cancer
36759122,dyspnea
36759122,coronary artery disease
36759122,hemoptysis
36759122,malignancy
36759097,Breast Cancer
36759097,breast cancer
36759097,breast cancer
36759039,Adenoid cystic carcinoma
36759039,Breast cancers
36759039,lobular breast carcinomas
36759039,tumours
36759039,breast cancers
36759039,Adenoid cystic carcinoma
36759039,tumour
36759039,breast carcinomas
36759039,tumours
36758843,colorectal cancer
36758843,Colorectal cancer
36758843,CRC
36758843,malignant tumors
36758843,CRC
36758843,cancer
36758843,carcinogenesis
36758843,CRC
36758843,tumor
36758843,CRC
36758833,cytotoxicity of CAR-T
36758833,tumor
36758833,tumors
36758833,cancers
36758833,tumor malignancies
36758833,liver cancers
36758833,tumor
36758833,malignancies
36758833,tumor
36758833,tumors
36758833,tumor
36758833,tumors
36758833,prostate cancer tumor
36758833,cancer deaths
36758833,prostate tumor
36758833,cytotoxicity
36758833,prostate tumor
36758833,cytotoxicity
36758833,tumor spheroid cytotoxicity
36758785,tumor
36758785,breast cancer
36758785,tumor
36758785,tumor
36758785,tumors
36758785,tumor cell death
36758785,breast cancer
36758785,breast cancer
36758785,tumor
36758785,tumor metastasis
36758785,breast cancer
36758785,cancer
36758771,breast cancer
36758771,breast cancer
36758771,hemolysis
36758771,tumor
36758771,breast cancer
36758771,cytotoxicity
36758771,hemolysis
36758771,toxicity
36758771,breast cancer
36758771,toxicity
36758499,deficiency
36758499,breast cancer
36758499,deficiency
36758499,HRD
36758499,HRD positive cancers
36758499,breast cancer
36758499,ovairan cancer HRD
36758499,HRD
36758499,HRD
36758499,HRD
36758499,BRCA-deficient breast cancer
36758499,breast cancer
36758499,HRD
36758499,tumor
36758499,HRD
36758448,breast cancer
36758448,Breast cancer
36758448,breast cancer
36758448,tumor
36758448,breast cancer
36758448,lymphangiosis carcinomatosa
36758448,heart disease
36758448,cancer
36758421,cancer
36758421,cancer
36758421,tumor
36758421,cancer
36758421,tumor
36758421,cancer
36758380,Breast cancer
36758380,malignancy
36758380,breast lesions
36758380,breast lesions
36758380,malignancy
36758380,benign breast lesions
36758326,Learning for Breast Cancer Classification
36758326,breast cancer
36758326,cancer malignancy
36758326,breast cancer
36758322,Cancer
36758322,tumor
36758322,breast cancer
36758322,Cancer
36758322,tumor
36758322,cancer
36758322,tumors
36758322,breast cancer
36758150,Breast Cancer
36758150,cancer
36758150,breast cancer
36758150,breast cancer
36758150,breast cancer
36758150,breast cancer
36758146,Glioblastoma
36758146,Glioblastoma
36758146,brain tumor
36758146,glioma
36758146,cancer
36758146,glioma
36758146,MG glioblastoma
36758146,breast cancer
36758146,colorectal cancer
36758146,gastric cancer
36758146,breast cancer
36758146,glioblastoma
36758146,colon cancer
36758146,gastric cancer
36758146,glioblastoma
36758146,glioblastoma
36758048,sporadic breast cancer
36758048,Breast cancer
36758048,malignancy
36758048,sporadic breast cancer
36758048,breast cancer
36758048,sporadic breast cancer
36758048,obese
36758048,breast carcinogenesis
36758048,obesity
36757991,breast cancer
36757991,breast cancer
36757991,breast cancer
36757991,breast cancer
36757991,TNBC
36757991,invasive breast cancer
36757991,TNBC
36757991,cancer
36757913,Drug-Resistant Triple Negative Breast Cancer
36757913,cancers
36757913,breast cancer
36757913,cancer
36757913,CMC
36757913,HA-SS-CMC
36757913,emulsification
36757913,tumor
36757913,tumor
36757913,drug aggregation
36757913,tumor
36757900,breast and ovarian cancer
36757900,cancer
36757900,cancer
36757900,salpingo-oophorectomy reduces breast and ovarian cancer
36757900,cancer
36757899,inflammatory diseases
36757899,cancer
36757899,breast cancer
36757899,breast tumor
36757899,tumor
36757899,49 citrullinated proteins
36757899,tumor
36757899,tumor
36757899,tumor
36757899,breast cancer
36757813,breast cancer
36757813,epithelial cancers
36757813,inflammatory breast cancer
36757813,tumor
36757813,breast cancer
36757813,breast cancer
36757813,TNBC
36757813,tumors
36757813,tumor
36757813,lung metastases
36757813,breast cancer
36757813,breast cancer
36757707,Leptomeningeal Disease
36757500,tumor
36757500,infectious diseases
36757500,tumor
36757500,breast cancer
36757500,melanoma
36757500,colorectal carcinoma
36757500,tumor boards
36757500,cancer
36757500,autoimmunity
36757500,infection
36757498,sexual dysfunction and sexual distress
36757498,breast cancer
36757498,sexual dysfunction and sexual distress
36757498,breast cancer
36757498,sexual dysfunction
36757498,sexual distress
36757498,sexual dysfunction
36757498,sexual distress
36757498,cancer
36757498,sexual dysfunction and sexual distress
36757498,sexual distress
36757498,Sexual dysfunction and sexual distress
36757498,sexual dysfunction and sexual distress
36757498,sexual distress in BCSs
36757143,Hypoxia
36757143,Hypoxia
36757143,malignant tumors
36757143,aggressiveness
36757143,cancer
36757143,breast cancer
36757143,breast cancer
36757143,cancer
36757143,hypoxia
36757143,hypoxia
36757143,breast cancer
36757143,hypoxia
36757143,Hypoxia
36757143,hypoxia
36757143,hypoxia
36757143,hypoxia
36757143,hypoxia-promoting mesenchymal TNBC
36757139,HR-negative breast cancer
36757139,breast cancer
36757139,invasive breast cancer
36757139,invasive tumors
36757139,tumors
36757139,tumors
36757139,tumors
36757139,tumors
36757139,tumors
36757139,tumors
36757139,tumors
36757139,tumors
36757135,deficiency
36757135,invasive breast cancer
36757135,deficiency
36757135,HRD
36757135,carcinogenesis
36757135,HRD
36757135,invasive breast cancer
36757135,HRD
36757135,BRCA tumor
36757135,tumor
36757135,HRD
36757135,HRD
36757135,HRD
36757135,Cancer
36757135,HRD
36757135,tumor
36757135,HRD
36757135,HRD
36757135,HRD
36757135,HRD
36757135,HRD
36757135,HRD
36757135,HRD
36757135,HRD
36757135,HRD
36757106,NDDs
36757106,cancer
36757106,NDDs
36757106,cancerous
36757106,breast cancer
36757106,NDDs
36757050,Squamous Cell Carcinoma
36757050,esophageal squamous cell carcinoma
36757050,tumor stemness
36757050,tumor
36757015,cancer
36757015,breast cancer
36757015,cancers
36757015,cancers
36757015,cancers
36757015,cancers
36757015,cancer
36757015,breast invasive carcinoma
36756934,osteogenesis
36756934,osteogenesis
36756934,infection
36756934,bone defects
36756934,trauma or tumor
36756934,osteogenesis of infected bone defects
36756934,osteogenic
36756934,osteogenesis
36756934,craniofacial bone defects
36756852,Breast cancer
36756852,mortality
36756852,Breast cancer
36756852,cancer
36756852,mortality
36756852,mortality
36756852,deaths
36756852,Slovenia
36756852,cancer
36756852,mortality
36756852,death
36756852,Malignant neoplasm
36756852,mortality
36756852,deaths
36756852,BC deaths
36756852,Slovenia
36756852,Premature death
36756852,mortality
36756775,breast cancer
36756775,mortality
36756767,breast cancer
36756767,tumor
36756767,metastases
36756767,tumor
36756767,metastases
36756767,metastases
36756721,iridoid glucosides
36756721,cancer
36756721,colon cancer
36756721,cancer
36756721,cancer
36756664,cancer
36756664,cancer
36756664,cancer mortality
36756664,cancer
36756591,tumour
36756591,cancer
36756591,tumors
36756591,tumor
36756591,breast tumors
36756591,toxicity
36756591,tumor
36756447,cytotoxicity
36756447,cancer
36756447,breast cancer
36756447,melanoma
36756447,toxicity
36756447,toxicity
36756447,breast cancer
36756447,toxicity
36756447,toxicity
36756447,cancer
36756447,melanoma
36756380,endometrial carcinoma
36756380,endometrial carcinoma
36756380,endometrial carcinoma
36756380,endometrial carcinoma
36756380,endometrial carcinoma
36756380,endometrial carcinoma across Europe
36756380,endometrial carcinoma
36756380,cancer
36756380,tumour
36756380,endometrial carcinoma
36756380,Johnson
36756380,Johnson
36756160,breast cancer
36756160,breast cancer
36756160,breast cancer
36756160,breast cancer
36756160,breast cancer
36756160,breast cancer
36756142,breast cancer
36756142,breast cancer
36756142,tumors
36756142,tumor
36756142,abemaciclib plus endocrine
36756142,IDFS
36756142,IDFS
36756142,IDFS
36756142,IDFS
36756105,Invasive Breast Cancer
36756105,invasive breast cancer
36756030,breast cancer
36756030,breast cancer
36756030,right breast cancer
36756000,Leptomeningeal Carcinomatosis
36756000,Breast cancer
36756000,cancer
36756000,breast cancer
36756000,pia and arachnoid matter
36756000,leptomeningeal carcinomatosis
36756000,breast cancer
36756000,urinary incontinence
36756000,leptomeningeal carcinomatosis
36755962,breast cancer
36755926,cancer
36755926,cancers
36755926,obesity
36755926,cancer
36755926,metabolic abnormality
36755926,obesity
36755926,obesity-related endocrine cancers
36755926,obesity
36755926,cancers
36755926,prostate cancer
36755926,breast cancer
36755926,pancreatic cancer
36755893,Breast Cancer
36755893,breast cancer
36755893,breast cancer
36755893,breast cancer
36755893,breast cancer
36755866,breast cancer
36755866,breast cancer
36755866,cancer
36755866,cancer
36755866,breast cancer
36755866,breast cancer
36755866,breast cancer
36755866,breast cancer
36755862,tumors
36755862,breast cancer
36755862,tumors
36755862,breast cancer
36755862,breast cancer
36755862,breast cancer
36755862,Breast cancer
36755860,tumour
36755860,breast cancer
36755860,tumour
36755860,tumour
36755860,breast cancer
36755860,tumour
36755860,breast cancer
36755860,tumour
36755860,breast cancer
36755860,breast cancer
36755860,benign breast tumours
36755860,breast cancer
36755860,benign breast tumours
36755860,tumour
36755860,breast cancer tumour
36755860,breast cancer
36755860,breast cancer
36755853,breast cancer
36755853,breast cancer
36755853,cancer
36755810,Breast Cancer
36755810,breast cancer
36755810,tumor
36755810,tumor immune dysfunction
36755689,breast cancer
36755606,cancer
36755606,tumour
36755606,tumour glycolysis and tumour
36755606,cancer
36755606,breast cancer
36755606,TIL deficiency
36755606,tumour
36755606,tumour stroma
36755605,breast cancer
36755605,breast cancer tumor
36755605,tumor
36755503,Peripheral neuropathy
36755503,breast cancer
36755503,Peripheral neuropathy
36755503,breast cancer
36755503,breast cancer
36755503,peripheral neuropathy
36755503,neuropathy
36755503,neuropathy
36755503,motor neuropathy
